0s,1s,2s,3s,4s,5s,6s,7s,8s,9s,10s,11s,12s,13s,14s,15s,16s,17s,18s,19s,20s,21s,22s,23s,24s,25s,26s,27s,28s,29s,30s,31s,32s,33s,34s,35s,36s,37s,38s,39s,40s,41s,42s,43s,44s,45s,46s,47s,48s,49s,50s,51s,52s,53s,54s,55s,56s,57s,58s,59s
0.08653474484351266,0.0920686770311636,0.09942764640036582,0.09128542574898785,0.10422921032318569,0.12857938769645386,0.11821847168964736,0.0947773097113231,0.07133614773299884,0.04789498575467459,0.024453823776350345,0.04806652487613138,0.08271656106296597,0.11736659724980056,0.11084241765501955,0.14682348235450934,0.18706772255000437,0.22731196274549942,0.26755620294099447,0.3078004431364895,0.3480446833319846,0.38828892352747957,0.34899281035971225,0.2841441410967719,0.31393461870144806,0.3289046582336255,0.3132993969570604,0.2976941356804953,0.28208887440393016,0.26648361312736507,0.25087835185079993,0.23527309057423484,0.2196678292976697,0.2040625680211046,0.18845730674453948,0.17285204546797436,0.15724678419140925,0.14164152291484414,0.10434342473135519,0.027344064044306032,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
0.05645518607566154,0.05716566902474488,0.06287425186417589,0.05710000128000001,0.06289289206692183,0.057127126670534434,0.06285285276050824,0.057138586344098186,0.06289999872,0.057085828715582765,0.06293293466695915,0.0570941867214989,0.06290129656462315,0.05354062145095263,0.056450648282311576,0.05351593561752988,0.06,0.06,0.05645937854904737,0.05354228878279252,0.05648999936,0.05,0.05356425767068273,0.05284147475388396,0.043563563335267216,0.04642642638025412,0.043576424169157406,0.05,0.05,0.05,0.04645645705669645,0.04,0.04,0.04,0.04,0.04356287406791206,0.04644644603346092,0.04,0.04,0.04352705365584883,0.04646000128,0.04,0.04,0.043566433155096625,0.04643286527395467,0.04356929317204909,0.05,0.04650590488188976,0.042872881898305085,0.05197270519540166,0.05644869233946943,0.05358283451237244,0.05643712593208794,0.05355355396653909,0.056450648282311576,0.056894530000000006,0.06351084856941679,0.056274901673306774,0.06363357043249591,0.056844264918032794
0.056103895572479565,0.03577733236684982,0.03805583198846137,0.05611611793222687,0.035964213952863436,0.03808897928988339,0.056123259658273125,0.035704224155071115,0.03811000064,0.043688040201894235,0.04823556167027015,0.05,0.05,0.04773218176463947,0.04341252745641393,0.04193726864939186,0.049453361746184185,0.04511496731363396,0.04077657288108373,0.024866359734052556,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.029725611707317075,0.05,0.04024630735693696,0.02618253276184289,0.04612202648209959,0.046840002559999996,0.026613065316289992,0.04665338730750284,0.05010989331371945,0.03328671285749213,0.046586345381526104,0.050049949413782976,0.036593626772908366,0.05,0.04671656708554949,0.04327983952885738,0.04340000256,0.03329670222876018
0.04973062412098299,0.04500472620037808,0.04027882827977316,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04582164339195426,0.04419322645418327,0.04,0.04,0.04,0.04,0.04582000128,0.044174173266119034,0.04,0.04578578561648733,0.04420999936,0.05735264594234964,0.05262525212027282,0.05741741630158695,0.052535069824137214,0.05745508950673508,0.05257000192,0.0573778633776837,0.05260782620551743,0.05159680659120883,0.048385153436960704,0.05165165346776194,0.04837487483948954,0.051565303349771274,0.04841365590361446,0.05736055585657371,0.05291214296779581,0.05714285603126364,0.052741773286560795,0.05732394529430081,0.053040937788265075,0.057116374301075044,0.058351646328177194,0.061640002560000004,0.0641974068707537,0.06,0.05420260873517248,0.044201596704395586,0.04,0.04,0.04,0.04,0.04,0.04575634620142757,0.044174173266119034,0.04,0.04,0.04,0.04
0.05794411076163056,0.04100397563470068,0.04904137176725753,0.041036889265841564,0.05101202353661224,0.056925371811272246,0.03196984705347802,0.05,0.04897410294820717,0.039006023453815264,0.03,0.03,0.03,0.029027081823202846,0.02,0.02,0.021013038540455834,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02897999872,0.021017965219261928,0.03300300281061844,0.05696392939016329,0.031026919814832632,0.042006018182933966,0.0579379367887608,0.04,0.04205794346824014,0.05795385941109227,0.04,0.04191532387096774,0.0579379367887608,0.04104,0.051036889265841566,0.05698207362549801,0.030972918176797155,0.04199401781892608,0.058044356129032255,0.041043737071171316,0.049006023453815266,0.0410310316056196,0.05103896110538812,0.05692230884462151,0.02900502454641048,0.02,0.02,0.021007983521977934,0.029014924673587243,0.020943776142965168
0.04,0.04272,0.047285428794944996,0.04,0.04,0.04,0.042700001280000004,0.04729729618916221,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04261306515855662,0.047336683546375116,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08855146225586338,0.17687375222428886,0.051886226665232515,0.0273153695572528,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1.0943543547160375,1.0662237772610608,1.059390609991008,1.1,1.1,1.106215137857495,1.088134404373723,1.0951199948800001,1.1581024102811244,1.1268862322569237,1.03,1.033812376039936,1.0443525915537848,1.0292871453815262,1.0737724542942857,1.0862525042080957,1.08322999552,1.1079661145864093,0.9774999948387096,1.0042261942857142,0.9855967868788308,1.0194499968,1.0807484986185707,1.2279120966242532,1.2241567368113702,0.09672653965968356,0.03624,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03504,0.28460924211421146,1.05719998464,0.9410189718724848,0.8486486503108517,0.800503578368225,0.8031539890470274,0.8058043997258297,0.808454810404632,0.8330599056551465,0.8039960154587376
0.04353646248384975,0.05,0.05,0.046455823935742976,0.04,0.04,0.04,0.04,0.04,0.04353059200196378,0.04644999936,0.050094787937377795,0.06364406779661018,0.057120000000000004,0.059373133651622445,0.0470623746237586,0.05644422374501992,0.05354417606425703,0.05644776160463357,0.05351297450065942,0.05298597027835251,0.05058116096754649,0.05934804730017556,0.047118642337394705,0.052898698200117035,0.04709036750878904,0.052964822000252654,0.05063936051672606,0.05935871991775166,0.05066933135148573,0.05932865675945084,0.050199999414857074,0.06357740451882846,0.05704112329799833,0.06646353751615025,0.06352295390313184,0.06293762537624141,0.05,0.05,0.05,0.04644135106909251,0.04353768821466126,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04052208835341366,0.04,0.04,0.04,0.04,0.04,0.04,0.04919324467473235,0.040245464947395684,0.04
0.05159680659120883,0.048385153436960704,0.05165165346776194,0.04837487483948954,0.051565303349771274,0.04841365590361446,0.05736055585657371,0.05291214296779581,0.05714285603126364,0.052741773286560795,0.05732394529430081,0.053040937788265075,0.057116374301075044,0.058351646328177194,0.061640002560000004,0.0641974068707537,0.06,0.05420260873517248,0.044201596704395586,0.04,0.04,0.04,0.04,0.04,0.04575634620142757,0.044174173266119034,0.04,0.04,0.04,0.04,0.04,0.04580321305785396,0.04422618920634921,0.04,0.04579739126482753,0.04417835660804574,0.045806773545816734,0.05,0.05,0.05,0.05,0.05,0.061585242251789137,0.058358511394707685,0.061326233731731815,0.05861855519914956,0.061616767537977804,0.058365094538983,0.06134241369649806,0.052852728298069404,0.057467596093792477,0.05840319340879118,0.06159159213026838,0.058365094538983,0.061648353671822816,0.052626865169792925,0.05736208544751602,0.052582583698413066,0.05741258660779775,0.05838838913227538
0.02385229462384602,0.03,0.03,0.03,0.03,0.033828514212338075,0.05139580992090545,0.05474268636790695,0.033812808271901744,0.04749244761280629,0.05238955694779116,0.04,0.047630522088353416,0.052358208468582426,0.04380522152610442,0.05381854476132915,0.04858858931964993,0.03379104438072322,0.047573011565632164,0.04866863859015213,0.03749238497412451,0.05,0.05,0.053816184362929675,0.04854709464331474,0.03367915549996729,0.036426331667862404,0.026165339282868526,0.023825300562248995,0.03,0.026190954375657206,0.02,0.02385229462384602,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.026210316190476188,0.02378542541592216,0.026174431154770656,0.023785139919678715,0.03310766701287225,0.03799482436179658,0.03382382486013534,0.04,0.03617617513986465,0.03768304895170973,0.05385614282396917,0.04848454607082038,0.037678394038776666,0.05385842511770767,0.04851445736298577,0.037642927993126775,0.05384,0.04851445736298577
0.04,0.04,0.04262411395345158,0.05,0.04730616272844053,0.04,0.04,0.04,0.04,0.04,0.04265734154852134,0.05,0.04732464900044582,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04269496498763846,0.04736842105263158,0.04,0.04,0.04270297000592095,0.0640420888442211,0.11743404864321608,0.17082600844221105,0.20622492422110275,0.031857017647036495,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03988059449047349,0.02012000256,0.02,0.02,0.02,0.039920159690837884,0.04,0.049949799839357434,0.05
0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04339357388429208,0.046590228253464996,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04339660361376886,0.046592964400050535,0.04,0.04333980541019894,0.04764087214654204,0.04012772305373616,0.04,0.04,0.04,0.04674022109465813,0.12428144104987579,0.1754874369583798,0.03,0.026596596814632435,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022867893511705685,0.031229097525083613,0.03959030153846154,0.04795150555183947
0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.047855710415299665,0.06,0.04499521439205141,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021188777436160374,0.025943889615419307,0.029300665770463738,0.024543292130570223,0.02,0.02,0.02,0.028663552000000002,0.03800934639252336,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07391217614846163,0.08220883534136546,0.07219204766218132,0.03621289768436586,0.026052104984638717,0.02390342002048515,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02605759670611576,0.023927492976758658,0.02,0.02,0.02,0.03218875630522088,0.058184525714285715,0.08212060352189082,0.09,0.09,0.09,0.08403092796292909,0.08609609506491483,0.08391217614846162,0.08,0.08,0.08606639825301914,0.08405853683877694,0.08,0.0860860856961867,0.08392821482972807,0.08,0.08,0.08,0.08,0.08,0.08
0.03133794428706494,0.05,0.04831142536320155,0.04179797873751644,0.04668430297671145,0.030625001481481482,0.043796205625503015,0.05847703519136979,0.05041901760225164,0.04236100001313349,0.034302982424015346,0.0386216447657588,0.04643518577777778,0.04331161734195821,0.04235059760956175,0.03,0.026906933722627736,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04098214095238095,0.05,0.05,0.05,0.04866487512544803,0.040181867933766754,0.04569302813016087,0.05120418832655499,0.0567153485229491,0.052539243284846195,0.04638170928117176,0.05366834082937305,0.04,0.04644710624228583,0.05037000192,0.033206792772462274,0.04642570281124498,0.053539382266679494,0.043213212366721133
0.0435850959007514,0.046380857020563465,0.04,0.04,0.148858936070656,0.24939882573451874,0.03,0.026410767925933054,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.027222222222222224,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04392039698597553,0.04613320093941324,0.0438453821686747,0.04611445718875502,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
0.0014361139472953612,0.0,0.0,0.008683416526895821,0.01,0.01,0.01,0.01,0.01,0.0192168659834515,0.03379379162882616,0.01688999936,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.04210898004543419,0.04782435229692325,0.04,0.04,0.04,0.04,0.04,0.04,0.0421956085019582,0.04789778316823349,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04207968987434358,0.05,0.2045335651455849,0.60534655425311,0.0457703950546881,0.027832168332925847,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022037915174951118,0.02830508474576271,0.02,0.02,0.02,0.026526943109230258
0.07892215582631143,0.07106212310215608,0.061051050343075855,0.06,0.05107892114790305,0.05,0.05892107885209695,0.06,0.05109561852541998,0.06779999744000001,0.0610552759423246,0.06,0.06,0.05109890216684394,0.05891783553254804,0.06,0.06,0.04223107569721116,0.022168674698795184,0.0289110894808289,0.021081081011822638,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.1092677963020451,0.2542184444688987,0.27890547157228807,0.17320001536000001,0.0710000128,0.06,0.051062123102156076,0.05,0.05,0.05,0.05894000128,0.06,0.06892107885209696,0.07892,0.07110668052758969,0.061065325552304026,0.051104478037751463
0.05,0.05,0.05,0.05,0.04896619471698113,0.04503537710691824,0.04110455949685535,0.046638966034262395,0.043633634041488914,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.046392786033790975,0.04363184039048536,0.04,0.04,0.046358208377337305,0.043653653715216734,0.04,0.046370887569554535,0.04362086217826999,0.052818454181401,0.05358000128,0.05636904634920635,0.05364092364395097,0.05638916727071886,0.06,0.053624497349397594,0.05639639662725787,0.05361914297943654,0.05631318113383904,0.06,0.053608040612146135,0.05,0.05,0.05639000064,0.0535907729092995,0.056394422666306974,0.047252747140332216,0.052778334541437724,0.047250996015936256,0.05275827564346002,0.04720720674548425,0.05916167909450591,0.05720160471142618,0.0564035961736565,0.053606393197611554,0.04360360337274213,0.04,0.04,0.04,0.04
0.3291791805130455,0.308314949861742,0.2691026932576547,0.2542084045477713,0.3478152930882038,0.3003718586293478,0.3087450234250259,0.28,0.28079840329560446,0.30303697268421703,0.38037148530120485,0.3887761212354943,0.3625225223609195,0.44624747896175376,0.8415646402609197,0.058861135243418614,0.0296292591107667,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.025557789373965387,0.024458787561705657,0.02487610620872425,0.25440326030756194,0.4955967905771477,0.39351648885619905,0.32673306772908367,0.3122,0.29557673054855643,0.26106467959759355,0.21889779673238274,0.19340298401770245,0.23526579316847315,0.3077555081690432,0.34116465863453815,0.3552880072347191,0.32304531308208645,0.2955421686746988,0.3612212172991412,0.3766133883149419,0.37199802036807783,0.37348484828895007,0.33779999744
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0645500032,0.08783783797635472,0.0721956110568481,0.052164328934903914,0.05,0.04111664997859861,0.04,0.04892462254153182,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0410642560165156,0.04,0.04,0.04,0.04,0.04,0.04,0.048899998720000004,0.04110889181914993,0.04,0.04,0.04,0.04,0.04893894001629278,0.05,0.05,0.04126223045162965,0.04,0.0666268673672831,0.4873073106830152,0.09241935483870967,0.031075697211155377,0.02559070701047689,0.020647553434778337,0.02,0.02,0.02,0.02
0.035080002560000004,0.04745745633906186,0.037462686415088764,0.03503017915881583,0.04744765719177462,0.04,0.04506506475724968,0.05247778638130801,0.03243434310262214,0.04502000128,0.052447339615476166,0.035074926658955126,0.05,0.04746746762137516,0.045059762215837525,0.050224832104758324,0.024651640655737706,0.042502493000837936,0.047502517462397906,0.042552553029666276,0.04234297157532385,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.025104685616450767,0.045054944099417,0.04992,0.025060240963855424,0.045109781091868244,0.05237999616,0.032542543660938145,0.045105106059332545,0.05504835610374288,0.03570599713398852,0.037160119373864695,0.05026919304364072,0.024824823234445757,0.04242484872783631,0.04514910475058192,0.034783921863144725
0.04218345014980976,0.04784,0.04,0.042187812407532485,0.047815632264930796,0.04,0.04,0.04,0.04,0.04,0.04,0.042183793833992095,0.04789314580645161,0.04,0.04206725989803551,0.04798370568033165,0.04,0.04429850773642238,0.10637363154471803,0.22707664516129034,0.03,0.027832168332925847,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022162697142857145,0.027883065806451612,0.02,0.02,0.02,0.02213786300652378,0.03428571354987056,0.04780999936,0.04,0.04214785292453805,0.05,0.05,0.05,0.05,0.04780099552165544,0.04216432837972542,0.04782435229692325,0.042162162023645276,0.04784722285714286
0.05,0.053543542943303546,0.05645354649442465,0.05353646248384975,0.06,0.05643643666473279,0.053559321168697355,0.05646000128,0.05353646248384975,0.0564629260393332,0.05354291435779138,0.0564629260393332,0.05355000064,0.05644288558648361,0.05,0.05351593561752988,0.056503006204794384,0.05352763860726747,0.05290836653386454,0.04526946107784431,0.06,0.06,0.05293293466695914,0.05063062882991065,0.06289289206692183,0.05356356333526721,0.05650684950379328,0.05,0.04644710624228583,0.04,0.04,0.04,0.04354581673306773,0.046472946344151174,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04353293330560425,0.046472946344151174,0.04,0.04353293330560425,0.046458752059074716,0.04711729786181498,0.052952953404415394,0.04690802309611248,0.05321721180327869,0.04707876453335899,0.05648702549934058,0.05350350456033605,0.05648296574166371,0.05353353266652043
0.21540901680578742,0.187584865442404,0.1597607140790206,0.13193656271563717,0.10411241135225376,0.07628825998887034,0.04846410862548692,0.020639957262103492,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022079646348500237,0.029679585175310788,0.02662801355636035,0.023576441937409914,0.020524870318459475,0.027353464423839652,0.0794864042886308,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.08964143426294821,0.08,0.08501953,0.09,0.09207529879007678,0.09819712297379374,0.10431894715751068,0.11,0.11,0.11,0.11,0.11342241727565248,0.11967912088666428,0.12593582449767607,0.13219252810868787,0.13844923171969967,0.14470593533071147,0.15096263894172327,0.15721934255273506,0.16347604616374686,0.16973274977475866
