0s,1s,2s,3s,4s,5s,6s,7s,8s,9s,10s,11s,12s,13s,14s,15s,16s,17s,18s,19s,20s,21s,22s,23s,24s,25s,26s,27s,28s,29s,30s,31s,32s,33s,34s,35s,36s,37s,38s,39s,40s,41s,42s,43s,44s,45s,46s,47s,48s,49s,50s,51s,52s,53s,54s,55s,56s,57s,58s,59s
2406.4701912343326,2403.0392360641627,2399.496043469872,2400.7148634761843,2401.9970295885346,2402.322805284501,2403.595009992177,2403.4608997888,2402.738170969298,2404.5451353449234,2403.029789209535,2402.0622754411465,2403.358291427808,2401.3842317776266,2400.82,2402.451509054326,2403.3066398390342,2402.8378393055764,2401.2412454270143,2405.0932270916333,2403.9373493975904,2409.030657366952,2414.5762254325223,2402.3972055891795,2402.982107353588,2403.548189135042,2407.293386759873,2410.133930411826,2403.5205238883573,2404.0483610662413,2409.935064994849,2404.5537848605577,2407.155421686747,2416.753125,2416.0917608251334,2411.029832810075,2409.9609625598905,2413.4846225826977,2433.0289955840003,2452.4470408118464,2598.1039702673174,2612.8636274358364,2447.156156217938,2417.628302580612,2388.1004489432853,2358.572595305959,2341.7066100936513,2337.1841118325888,2336.513130707152,2339.179959660756,2342.0510607474607,2347.08345419427,2343.2007998464,2342.288004387097,2338.2083916856513,2336.8867067419833,2336.6195056617557,2334.4647993856,2336.455882501919,2333.0699547596328
2167.690262746988,2191.0821011712,2205.0808384279967,2258.192302711196,2310.2832669322706,2301.2906145864285,2316.7725279886076,2297.3910162383736,2327.125993216,2302.82588015129,2328.3474135579063,2306.52691114489,2330.1583547050295,2317.248231073401,2351.1934044478603,2316.885084500362,2358.6307765725974,2319.7911783986315,2362.1550868496493,2274.931567349801,2324.0194169843917,2339.2396058112,2366.429243354099,2400.7240846343693,2437.4075383224604,2319.746,2393.318415957179,2488.3812108646416,2500.019616048302,2397.0007481237735,2281.2371298150724,2168.211845966097,2181.3998009340316,2171.572445238951,2164.9565739601594,2167.439959479155,2166.034,2170.854455299237,2174.9577464991867,2174.1343937228608,2170.9051795646674,2170.798494076881,2179.1348781935485,2171.645672619028,2179.7469523346504,2171.8346964460416,2166.3578313401654,2168.2716576611056,2179.3590588374577,2188.58983182358,2178.3773531802617,2189.23037342932,2196.0976156150373,2257.482027320131,2326.8925889618786,2288.17744468779,2343.6547556202786,2276.6188823156926,2334.6493560007434,2272.4111318821665
2602.9619651991156,2564.373216756211,2564.6593364723753,2721.855245479913,2654.587560465339,2644.877779197127,2643.602482283143,2653.9720761163035,2690.1576147164583,2704.0191807181095,2582.8509960159363,2648.9365461847387,2795.021860514117,2499.4514248930236,2599.0762906712594,2843.2869995619594,2903.9858468242073,2964.6846940864552,2834.4425911602125,2666.4696593164763,2498.49672747274,2418.4705163489416,2566.7635894981495,2733.8130398243075,2805.4121094818715,2803.6400000000003,2524.425779046319,2694.1429868949917,2104.6743746758525,2174.013937510266,2176.104529644963,2176.340872343884,2169.7913705903024,2175.9804265437174,2185.455906218885,2179.950828155296,2173.9777770024034,2166.570370297328,2161.888951966805,2166.8163378589215,2176.97561910922,2192.821102150459,2173.555047104587,2165.863598943468,2161.2616821882675,2162.196261656941,2163.6467958476874,2168.2667661883124,2174.4100324112856,2191.024452473981,2297.4922078207996,2544.834957197052,2347.7891818437442,2474.1386456546743,2611.0779487696977,2723.661145482417,2525.9150322687997,2584.168586225824,2804.988303814786,2510.761003458936
2267.0849908313803,2187.387656104803,2170.28970761237,2169.067665313512,2165.4629703810497,2170.101108095943,2170.7331324401607,2159.57622494442,2160.9719679964332,2172.321148669238,2163.7144141828603,2162.695005160919,2167.5997020974937,2164.633868900736,2168.0973051787873,2172.1796612938133,2165.8793936576135,2169.278507817935,2164.6099699614774,2163.132,2164.291967871486,2257.011964242783,2206.4988505302326,2173.814006076508,2213.02868164904,2233.3362629521685,2301.037611537821,2263.220792321324,2274.526960453671,2252.0922141754527,2286.872042110199,2256.4829718183264,2296.755154184127,2253.4191422675535,2297.725407390476,2258.533464531179,2318.086865607181,2262.9857454979815,2313.6041792,2267.4725736908767,2273.142350016529,2252.2142024727987,2305.682107255465,2262.0002989997806,2417.3094452879595,2289.010692122354,2345.773930708121,2307.629255521575,2364.136376270798,2338.6493708707635,2454.769547452482,2175.168276486167,2138.01875,2163.1339471749952,2155.6369109305047,2160.4652641591824,2162.7235707200684,2163.005084700772,2154.0322015232,2159.1486451128517
2410.53018087619,2647.7796333557185,2217.2780651008893,2524.5048371136163,2637.6759148029787,2339.343723414774,2533.104769988972,2468.083754122732,2364.1085828027603,2757.851099646776,2206.060264960712,2461.908708878505,2266.9654358418866,2681.557863478976,2097.015303534353,2181.0358144726515,2174.2504510299186,2178.1945165211873,2172.3705992704,2180.143544751565,2166.2629993472,2171.9467520988933,2179.7441885812186,2176.4725452604353,2180.5405373960157,2185.205095551175,2176.282329317269,2184.6556885773175,2186.079761447771,2179.4537146345383,2178.2602009088,2189.48983003694,2196.377911646586,2267.9558192879326,2111.7918441727024,2195.2514555966495,2316.3854283776,2663.2081379475826,2384.1202613603496,2274.8874767104003,2585.860123095487,2496.7053025413657,2279.934281383267,2534.9030101177755,2520.509813334587,2304.0368,2571.6576,2462.7660074794744,2330.8701352391627,2687.1481250304,2362.0418514248536,2499.2158995078826,2656.233346078032,2303.0983237600544,2550.3488485776593,2492.461325997746,2382.736255843105,2753.4036587951805,2155.484429117372,2189.932998656
2265.880914205126,2264.2804020048784,2265.453731423123,2266.2020039821077,2263.535134815161,2261.9943998464,2265.414242584218,2265.348361574682,2266.374647858305,2263.3402982998796,2258.851302803841,2262.890059874699,2253.056686071912,2246.478443346466,2247.850896242231,2274.7020056843817,2258.8321285140564,2265.5091633466136,2247.5393574297186,2253.6020985351993,2251.801002196264,2249.0079602249843,2248.6,2254.8074079578837,2253.754905533711,2259.993549419355,2258.453646464835,2254.6192969442864,2263.1686305610315,2255.183267671713,2244.7454905389004,2262.500300537318,2259.5507022556217,2256.591594145687,2258.7684803589677,2254.66754302884,2257.6250243893583,2254.1465792575073,2317.856725477045,2252.5181330580644,2391.3886719250995,2143.7022470417996,2179.231118844392,2188.6609208767513,2185.7796608906297,2191.200803649799,2185.147041955234,2188.6352474024866,2182.2342042828755,2183.828915346785,2192.1001986163274,2188.858507160741,2206.459556383478,2202.8901976573716,2205.9018148645164,2207.3040241185968,2185.572520745038,2193.625129453619,2202.5245748762964,2196.7321769349887
2299.0144142597374,2294.7994028704097,2294.6638809959086,2290.8478720476123,2286.3194305549914,2291.424575515657,2289.727010667598,2285.1532258064517,2296.1385542168673,2304.7746031746033,2297.9917588588214,2299.430330470694,2295.530768636656,2289.388264645987,2297.303194328552,2298.8929852417814,2291.7730158730155,2291.8891350392446,2293.352552414651,2294.7631212961437,2300.8294881976803,2299.0020056330272,2293.7931480981515,2295.121686746988,2292.1678714859436,2289.4310139634495,2293.8234693728205,2296.1123136277697,2281.1492438480886,2318.8098808322707,2363.0302818678833,2442.244457955556,2470.615835988483,2276.663804033152,2169.357042241551,2174.919659876889,2172.7541979648,2165.991053946267,2171.533734939759,2167.642,2162.9184738955823,2175.5413509673035,2174.6484066035778,2165.5904909459546,2181.8135730313998,2207.925679018775,2219.262412770494,2220.9390341845033,2208.252544450912,2215.20438300446,2235.928386807038,2219.001102287917,2373.2954740009022,2403.097586301022,2188.169942954061,2156.73187250996,2243.137034396721,2359.2733068562084,2360.1485405421013,2361.176938315952
2155.286720040342,2151.5478081019924,2158.848851350176,2155.8898507583585,2159.5779683440846,2167.3077391746033,2156.843272173494,2166.6068208469774,2160.0465863453815,2164.48,2267.235969102,2473.9705581493977,2181.053029290771,2198.8116838941114,2242.3246896197534,2256.365466259629,2247.569347261647,2298.4992034138095,2255.118534504982,2298.8872846678814,2275.799600120926,2321.7359621200426,2271.075230863216,2342.1835928064,2277.1742071808,2350.680015524498,2304.978536676551,2343.1246025142855,2339.3875047619044,2326.4073716874336,2372.4161883519,2304.1538482215383,2328.017248879189,2297.774662321521,2291.32961076554,2317.446052066773,2289.2807553097027,2400.1638081536003,2296.374776957143,2336.7602792381645,2459.0111915714306,2165.814836232552,2161.156082700303,2156.497329168054,2151.838575635805,2162.360980892651,2163.190280671387,2165.8521166451615,2158.603097063135,2160.626673616091,2164.3824648230907,2171.003589871076,2168.4974925870424,2166.743168296956,2166.4477432461717,2164.981978601809,2165.7609610943987,2162.4421048537292,2163.7547991681186,2168.298994105562
2286.872042110199,2256.4829718183264,2296.755154184127,2253.4191422675535,2297.725407390476,2258.533464531179,2318.086865607181,2262.9857454979815,2313.6041792,2267.4725736908767,2273.142350016529,2252.2142024727987,2305.682107255465,2262.0002989997806,2417.3094452879595,2289.010692122354,2345.773930708121,2307.629255521575,2364.136376270798,2338.6493708707635,2454.769547452482,2175.168276486167,2138.01875,2163.1339471749952,2155.6369109305047,2160.4652641591824,2162.7235707200684,2163.005084700772,2154.0322015232,2159.1486451128517,2156.1739261809503,2157.5590588630835,2168.815451892913,2160.2703639225806,2166.286745036943,2171.2348141752063,2165.8366270037045,2164.1521999871998,2167.159023248786,2173.8665671709105,2166.595059716129,2163.876470589737,2166.3448,2163.9103375663253,2184.1785209903337,2218.5272721599854,2297.1671432166277,2269.9006005385463,2320.3888943872,2267.9721410657658,2312.374330339534,2268.5374808478578,2286.7643315345135,2252.4492585551766,2287.2546142843375,2254.7084147056885,2302.6849072439218,2263.2530872822313,2342.320177552973,2274.2864068373915
2182.0760315985917,2169.6991994181303,2179.22145724825,2175.78108090932,2162.5555660232258,2158.4402765669,2497.3848188933616,2199.0430638425164,2306.5559149399974,2430.6112,2236.3083665338645,2505.4528,2634.6352198264503,2225.075453662847,2426.2266636740387,2668.3263840742225,2224.215279544555,2455.7964631560835,2672.25309943019,2265.598698944751,2572.6924772240964,2621.6536057156527,2350.331352692343,2582.531831786708,2438.464758163215,2394.2535076455547,2721.3651988483575,2227.966904513021,2610.005530783996,2525.9163957226892,2272.8725925303206,2205.521341752774,2188.7512096,2188.04965200082,2175.2048157274908,2169.0861817747827,2188.025576115436,2175.6651550205133,2181.41746574275,2170.4613166923987,2180.6063444177303,2179.017909251688,2166.1213156662784,2177.9695362782572,2197.154709079562,2178.6564249043727,2174.849351902955,2196.7407114602797,2193.234693785965,2190.2981651613163,2204.6013946348967,2278.3199794588695,2114.3585946624,2234.0333766656,2525.266847741935,2335.4822063615998,2307.9352412538015,2651.9361247726783,2470.8666414997065,2299.1155919109133
2292.245858070852,2271.81245861839,2239.2278717572904,2257.1794240434397,2256.2598406794637,2257.832264050371,2259.280254163254,2264.4795114653302,2261.067647481061,2256.7905545186763,2268.5050116238895,2265.281518670478,2257.4345737368717,2268.1278709084754,2264.789264106785,2257.530270319069,2267.9811980288,2264.327273438707,2263.080120417671,2263.4565130333003,2271.102702837064,2262.8924302788846,2265.6047897031804,2269.7699700410753,2262.8657993727998,2273.6443445785408,2271.3302110956024,2279.1284154134287,2340.3090313253015,2294.863981230741,2301.12090297755,2526.369928285567,2300.0069810428913,2214.4771599204187,2210.3521561646317,2210.720682872289,2201.7540377169903,2212.035451015026,2205.5403257295025,2198.8050548966535,2207.16992989538,2203.6081085111923,2203.8242485898836,2201.899698731375,2202.220682635648,2203.2844311101867,2193.9352000000003,2197.950699452385,2211.083367133195,2200.8336997561746,2199.6798801643013,2726.9622943728805,2454.6154804696007,2130.933363127392,2099.850700421733,2143.369179678521,2159.2011130176656,2216.3784091136,2251.2364468219143,2260.61658298426
2223.560762249561,2248.4088709677417,2241.6966164694363,2248.193140753159,2242.351966847606,2248.752190431314,2252.30499968,2245.4370116709815,2245.957142835222,2243.585628315296,2245.068447432258,2247.3869958193545,2239.3874396292945,2249.401788593332,2250.261261231711,2245.4917499482335,2249.022222933333,2244.6082162650787,2247.416683579888,2244.768499712,2243.1700502403182,2247.686169452652,2240.535541513253,2242.090790842632,2244.1979021808847,2242.395608885192,2240.1942772433736,2245.7289709413126,2250.812922937628,2246.939839388839,2247.5933332436903,2246.703174704762,2245.7515029741407,2243.8229082262947,2249.5702210227482,2370.4296905984,2257.620834734536,2625.179602808162,2265.953422278885,2152.9282563242655,2159.4467393771574,2156.5597988328454,2157.525347813872,2154.507329593574,2146.4643005696003,2150.6712135556245,2153.996085855676,2147.296372129032,2161.1878238515383,2158.5743198211044,2158.2963856449796,2157.3798393439415,2163.2373025523807,2160.7387162822133,2155.103103775577,2157.2482230480064,2161.2583755928285,2154.331639348153,2145.3216861911933,2145.6714782195227
2261.742871140634,2262.6674368792806,2267.2880300810875,2268.66820083682,2268.503204512163,2271.6510891989765,2271.1733204727307,2267.2569669245904,2266.1010546561192,2270.513043185541,2271.04394415254,2270.428385163708,2271.994944349117,2274.2194136538346,2273.3359432694338,2277.3357434088352,2275.278065676375,2287.1733659418137,2286.3751245930425,2270.203204023018,2251.657940052418,2233.2408165189704,2214.823692985523,2196.406569452076,2196.6851198611366,2206.4665968371883,2208.596342427211,2206.5315786338533,2198.2414724623063,2199.459226514286,2203.2990002175998,2204.494589166225,2201.2199398259504,2201.9857716346905,2201.146633265744,2185.7800003723637,2193.0729265116743,2205.316348316357,2164.42000384,2203.045810592678,2317.593361447619,2599.6306186345646,2269.0804435213395,2099.8252229640375,2107.994455852156,2129.2983572895278,2154.558956092727,2197.913821383502,2252.0333333333333,2265.8402982998796,2274.3313063222295,2267.73141927131,2259.58239857667,2265.892901011875,2264.3198821748015,2265.0825385388293,2268.8983824856505,2272.658930128947,2274.624130928498,2271.985714285714
2403.617159904336,2409.136673303513,2407.1674347950216,2403.5929647602516,2402.8475049584026,2400.956513187208,2402.478884462151,2407.387263884562,2405.5812496,2406.1034929432662,2407.4676677402094,2401.413943946185,2413.165367584201,2402.5673036965673,2371.688889162229,2275.571794038734,2245.303448275862,2282.7273833671397,2295.418045112782,2296.1722891566264,2295.03471823163,2298.327878869059,2294.43836224479,2294.8612451884323,2296.420119702415,2289.6368418804786,2288.644578313253,2290.2094188004066,2289.416248730271,2289.5809333652633,2293.2400399452326,2291.3111109118004,2290.457484741559,2288.0540008959997,2290.6898303406256,2456.9824777290323,2706.456606199733,2435.9690479992337,2181.665075204144,2205.2567131245896,2244.7554317913045,2278.088358840486,2344.9713260289363,2399.10078125,2413.835918367347,2414.8955043225897,2413.942296255697,2410.571927955834,2405.282951549642,2406.0853994496,2407.3782347861656,2406.475526603845,2403.6184137477067,2398.9591549114402,2403.105279668526,2404.4820359559876,2407.4964930304122,2408.3555670873934,2406.6736523335603,2407.5213020249244
2793.163522388945,2774.7978768,2449.736235211339,2767.3888020223476,2777.030461294774,2424.4391841879997,2668.7519678905983,2904.9359024051805,2428.4960002365383,2577.678583215418,2684.1407235756615,2815.858696602482,2754.6179144841353,2471.7664382268276,2620.5470668731564,2734.766533896063,2533.7826510082173,2166.165567480702,2163.5916256982623,2163.4185259115516,2164.822475231363,2165.429313938719,2164.6266867047616,2162.5657973964003,2160.5515625,2155.648665435904,2155.902776888889,2160.739231471902,2159.8869307674527,2160.2167158980747,2163.5924952285604,2159.5562872023997,2161.9659898909886,2163.470987059877,2178.994390726335,2210.634171546747,2397.265479400817,2742.2628140760403,2543.779383484925,2212.741542119522,2296.668580066498,2358.375885355705,2447.0284767338458,2417.837381207505,2694.338118522875,2598.87131147541,2479.4844594594592,2490.238963963964,3402.474764731146,2965.064,2525.3320775993047,2782.925530130172,2714.1200665338774,2517.3784595096777,2897.8705946371706,2795.4246778879137,2455.0051791284027,2640.7733768481926,2807.898695736546,2819.4735020111552
2269.2797997056,2261.083865396016,2261.6312496,2262.4938054796457,2260.849443905323,2304.830727890724,2330.8444892914777,2345.565638476494,2497.493949255688,2297.732819405871,2190.287648917928,2199.0057778741034,2201.0816902333436,2199.9574000128,2201.677168675191,2195.5799798720363,2195.2604164571426,2194.3387551871483,2196.4594212971056,2197.7432296725847,2199.801594907974,2200.7420895358146,2195.9496980023755,2198.509009123747,2199.1612324594807,2197.123814146595,2200.415346386966,2197.3683424245487,2509.144873778902,2403.537901040054,2189.968634499493,2112.6491935483873,2134.1227586583964,2152.775848600291,2184.138572283238,2241.6837384126984,2259.2252484166684,2260.6904569951157,2263.461631707497,2259.2899901481883,2257.4426559411068,2260.0510403772055,2262.0913740062665,2263.2118473253013,2263.7068665447573,2258.0138605846264,2260.232477658123,2265.1187376382877,2268.7164166972466,2268.777544944984,2269.8208417373426,2268.986481165935,2269.4543370951474,2270.1714917430104,2270.5582320471526,2265.4713158629484,2270.775902663454,2270.5578573949033,2270.7507966595576,2271.2452261265157
